time,outdoor_PM2.5_conc_(µg/m3),outdoor_US_AQI,outdoor_category,outdoor_category_index,,c2_PM2.5_conc_(µg/m3),c2_US_AQI,c2_category,c2_category_index,,d2_PM2.5_conc_(µg/m3),d2_US_AQI,d2_category,d2_category_index
2021-04-24 9:00,37.4,105,Unhealthy for Sensitive Groups,2,,10.8,45,Good,0,,17.8,62,Moderate,1
2021-04-24 10:00,39.4,110,Unhealthy for Sensitive Groups,2,,10.8,45,Good,0,,17,61,Moderate,1
2021-04-24 11:00,36.1,102,Unhealthy for Sensitive Groups,2,,10.7,44,Good,0,,15.1,57,Moderate,1
2021-04-24 12:00,33.7,96,Moderate,1,,10.5,43,Good,0,,15.6,58,Moderate,1
2021-04-24 13:00,37.2,105,Unhealthy for Sensitive Groups,2,,10.4,43,Good,0,,17,61,Moderate,1
2021-04-24 14:00,38,107,Unhealthy for Sensitive Groups,2,,11.4,47,Good,0,,26.2,80,Moderate,1
2021-04-24 15:00,39.2,110,Unhealthy for Sensitive Groups,2,,11.7,48,Good,0,,20.9,69,Moderate,1
2021-04-24 16:00,44.8,123,Unhealthy for Sensitive Groups,2,,12.1,51,Moderate,1,,16.7,60,Moderate,1
2021-04-24 17:00,50.9,138,Unhealthy for Sensitive Groups,2,,13,52,Moderate,1,,22.9,73,Moderate,1
2021-04-24 18:00,65.3,156,Unhealthy,3,,13.9,54,Moderate,1,,24.3,76,Moderate,1
2021-04-24 19:00,79,163,Unhealthy,3,,16.3,59,Moderate,1,,30.5,89,Moderate,1
2021-04-24 20:00,77.7,162,Unhealthy,3,,17.2,61,Moderate,1,,30.8,90,Moderate,1
2021-04-24 21:00,84.5,165,Unhealthy,3,,18,63,Moderate,1,,32.5,93,Moderate,1
2021-04-24 22:00,87.5,167,Unhealthy,3,,19,65,Moderate,1,,30.3,89,Moderate,1
2021-04-24 23:00,91.3,169,Unhealthy,3,,19.9,67,Moderate,1,,29,86,Moderate,1
2021-04-25 0:00,80.7,164,Unhealthy,3,,20.1,67,Moderate,1,,26.5,81,Moderate,1
2021-04-25 1:00,80.3,163,Unhealthy,3,,20.4,68,Moderate,1,,25.8,79,Moderate,1
2021-04-25 2:00,82,164,Unhealthy,3,,20.3,68,Moderate,1,,32.7,94,Moderate,1
2021-04-25 3:00,79.9,163,Unhealthy,3,,19.9,67,Moderate,1,,35,99,Moderate,1
2021-04-25 4:00,78.2,162,Unhealthy,3,,19.7,66,Moderate,1,,30.3,89,Moderate,1
2021-04-25 5:00,52.5,142,Unhealthy for Sensitive Groups,2,,18.6,64,Moderate,1,,23.2,74,Moderate,1
2021-04-25 6:00,75.3,161,Unhealthy,3,,17.9,63,Moderate,1,,24.6,77,Moderate,1
2021-04-25 7:00,77.4,162,Unhealthy,3,,18.1,63,Moderate,1,,27.3,82,Moderate,1
2021-04-25 8:00,71.5,159,Unhealthy,3,,18.2,63,Moderate,1,,28.6,85,Moderate,1
2021-04-25 9:00,69,157,Unhealthy,3,,17.7,62,Moderate,1,,28.4,85,Moderate,1
2021-04-25 10:00,45.4,125,Unhealthy for Sensitive Groups,2,,16.6,60,Moderate,1,,19.4,66,Moderate,1
2021-04-25 11:00,22.6,73,Moderate,1,,11.6,48,Good,0,,9.9,41,Good,0
2021-04-25 12:00,18.6,64,Moderate,1,,7.7,32,Good,0,,8.4,35,Good,0
2021-04-25 13:00,68.6,157,Unhealthy,3,,10.5,43,Good,0,,23.7,75,Moderate,1
2021-04-25 14:00,73.2,160,Unhealthy,3,,17.2,61,Moderate,1,,32.2,93,Moderate,1
2021-04-25 15:00,68.4,157,Unhealthy,3,,19.1,65,Moderate,1,,25.7,79,Moderate,1
2021-04-25 16:00,73.8,160,Unhealthy,3,,20.3,68,Moderate,1,,24.9,77,Moderate,1
2021-04-25 17:00,114.9,181,Unhealthy,3,,24.3,76,Moderate,1,,49.9,136,Unhealthy for Sensitive Groups,2
2021-04-25 18:00,117.3,182,Unhealthy,3,,27.6,83,Moderate,1,,57.4,151,Unhealthy,3
2021-04-25 19:00,110.8,179,Unhealthy,3,,30.4,89,Moderate,1,,66.2,156,Unhealthy,3
2021-04-25 20:00,105.4,176,Unhealthy,3,,29.1,86,Moderate,1,,71.5,159,Unhealthy,3
2021-04-25 21:00,103.2,175,Unhealthy,3,,26.9,82,Moderate,1,,46.2,127,Unhealthy for Sensitive Groups,2
2021-04-25 22:00,97.9,172,Unhealthy,3,,25.8,79,Moderate,1,,34.9,98,Moderate,1
2021-04-25 23:00,77.3,162,Unhealthy,3,,23.9,75,Moderate,1,,29.9,88,Moderate,1
2021-04-26 0:00,55.5,151,Unhealthy,3,,20.4,68,Moderate,1,,24.5,77,Moderate,1
2021-04-26 1:00,45.9,126,Unhealthy for Sensitive Groups,2,,17.6,62,Moderate,1,,16.5,60,Moderate,1
2021-04-26 2:00,43.3,120,Unhealthy for Sensitive Groups,2,,14.7,56,Moderate,1,,23.6,75,Moderate,1
2021-04-26 3:00,57.6,152,Unhealthy,3,,14.6,56,Moderate,1,,26.5,81,Moderate,1
2021-04-26 4:00,54.6,148,Unhealthy for Sensitive Groups,2,,14.5,56,Moderate,1,,23.8,75,Moderate,1
2021-04-26 5:00,64.1,155,Unhealthy,3,,13.9,54,Moderate,1,,19.8,67,Moderate,1
2021-04-26 6:00,63.4,155,Unhealthy,3,,14,54,Moderate,1,,19.4,66,Moderate,1
2021-04-26 7:00,53.2,144,Unhealthy for Sensitive Groups,2,,13.7,54,Moderate,1,,19.7,66,Moderate,1
2021-04-26 8:00,43.7,121,Unhealthy for Sensitive Groups,2,,12.9,52,Moderate,1,,17.6,62,Moderate,1
2021-04-26 9:00,24.6,77,Moderate,1,,10.2,42,Good,0,,11.4,47,Good,0
2021-04-26 10:00,18.4,64,Moderate,1,,7.2,30,Good,0,,6.2,25,Good,0
